Verified,Image,Recipe,Required Materials,Recipe Source,Customizable,Category,Sell Price
0,https://dodo.ac/np/images/thumb/5/57/Mush_Lamp_NH_Icon.png/30px-Mush_Lamp_NH_Icon.png, Mush Lamp,1xSkinny Mushroom|5xClay, Balloons (Mushrooming Season),Yes,Housewares,1600
0,https://dodo.ac/np/images/thumb/5/54/Mush_Log_NH_Icon.png/30px-Mush_Log_NH_Icon.png, Mush Log,2xSkinny Mushroom|, Balloons (Mushrooming Season),Yes,Housewares,1680
0,https://dodo.ac/np/images/thumb/0/04/Mush_Low_Stool_NH_Icon.png/30px-Mush_Low_Stool_NH_Icon.png, Mush Low Stool,2xRound Mushroom, Balloons (Mushrooming Season),Yes,Housewares,800
0,https://dodo.ac/np/images/thumb/0/09/Mush_Parasol_NH_Icon.png/30px-Mush_Parasol_NH_Icon.png, Mush Parasol,3xFlat Mushroom, Balloons (Mushrooming Season),Yes,Housewares,1200
0,https://dodo.ac/np/images/thumb/4/46/Mush_Partition_NH_Icon.png/30px-Mush_Partition_NH_Icon.png, Mush Partition,3xSkinny Mushroom, Balloons (Mushrooming Season),Yes,Housewares,1800
0,https://dodo.ac/np/images/thumb/6/66/Mush_Table_NH_Icon.png/30px-Mush_Table_NH_Icon.png, Mush Table,2xFlat Mushroom|6xWood, Balloons (Mushrooming Season),Yes,Housewares,1520
0,https://dodo.ac/np/images/thumb/7/7f/Frozen_Arch_NH_Icon.png/30px-Frozen_Arch_NH_Icon.png, Frozen Arch,1xLarge Snowflake|10xSnowflake,Snowboy (Winter),Yes,Housewares,9000
0,https://dodo.ac/np/images/thumb/e/ef/Frozen_Bed_NH_Icon.png/30px-Frozen_Bed_NH_Icon.png, Frozen Bed,1xLarge Snowflake|10xSnowflake,Snowboy (Winter),Yes,Housewares,9000
0,https://dodo.ac/np/images/thumb/d/d8/Frozen_Chair_NH_Icon.png/30px-Frozen_Chair_NH_Icon.png, Frozen Chair,1xLarge Snowflake|3xSnowflake,Snowboy (Winter),Yes,Housewares,6200
0,https://dodo.ac/np/images/thumb/d/db/Frozen_Counter_NH_Icon.png/30px-Frozen_Counter_NH_Icon.png, Frozen Counter,1xLarge Snowflake|5xSnowflake,Snowboy (Winter),Yes,Housewares,7000
0,https://dodo.ac/np/images/thumb/e/e1/Frozen_Partition_NH_Icon.png/30px-Frozen_Partition_NH_Icon.png, Frozen Partition,1xLarge Snowflake|6xSnowflake,Snowboy (Winter),Yes,Housewares,7400
0,https://dodo.ac/np/images/thumb/7/78/Frozen_Pillar_NH_Icon.png/30px-Frozen_Pillar_NH_Icon.png, Frozen Pillar,1xLarge Snowflake|4xSnowflake,Snowboy (Winter),Yes,Housewares,6200
0,https://dodo.ac/np/images/thumb/8/82/Frozen_Sculpture_NH_Icon.png/30px-Frozen_Sculpture_NH_Icon.png, Frozen Sculpture,1xLarge Snowflake|4xSnowflake,Snowboy (Winter),Yes,Housewares,6600
0,https://dodo.ac/np/images/thumb/b/bc/Frozen_Table_NH_Icon.png/30px-Frozen_Table_NH_Icon.png, Frozen Table,1xLarge Snowflake|8xSnowflake,Snowboy (Winter),Yes,Housewares,8200
0,https://dodo.ac/np/images/thumb/1/18/Frozen_Tree_NH_Icon.png/30px-Frozen_Tree_NH_Icon.png, Frozen Tree,1xLarge Snowflake|8xSnowflake,Snowboy (Winter),Yes,Housewares,8200
0,https://dodo.ac/np/images/thumb/3/37/Three-Tiered_Snowperson_NH_Icon.png/30px-Three-Tiered_Snowperson_NH_Icon.png, Three-Tiered Snowperson,1xLarge Snowflake|6xSnowflake|2xTree Branch,Snowboy (Winter),Yes,Housewares,7420
0,https://dodo.ac/np/images/thumb/1/10/Festive_Tree_NH_Icon.png/30px-Festive_Tree_NH_Icon.png, Festive Tree,3xRed Ornament|3xBlue Ornament|3xGold Ornament|5xWood, Balloons (Festive Season),Yes,Housewares,1400
0,https://dodo.ac/np/images/thumb/7/78/Big_Festive_Tree_NH_Icon.png/30px-Big_Festive_Tree_NH_Icon.png, Big Festive Tree,6xRed Ornament|6xBlue Ornament|4xGold Ornament|5xWood|5xClay, Balloons (Festive Season),Yes,Housewares,3200
0,https://dodo.ac/np/images/thumb/9/95/Illuminated_Tree_NH_Icon.png/30px-Illuminated_Tree_NH_Icon.png, Illuminated Tree,3xRed Ornament|4xGold Ornament|3xIron Nugget, Balloons (Festive Season),Yes,Housewares,6700
0,https://dodo.ac/np/images/thumb/c/c1/Illuminated_Present_NH_Icon.png/30px-Illuminated_Present_NH_Icon.png, Illuminated Present,3xRed Ornament|4xGold Ornament|3xIron Nugget, Balloons (Festive Season),Yes,Housewares,2950
0,https://dodo.ac/np/images/thumb/2/2a/Illuminated_Reindeer_NH_Icon.png/30px-Illuminated_Reindeer_NH_Icon.png, Illuminated Reindeer,6xGold Ornament|5xIron Nugget, Balloons (Festive Season),Yes,Housewares,4350
0,https://dodo.ac/np/images/thumb/8/88/Illuminated_Snowflakes_NH_Icon.png/30px-Illuminated_Snowflakes_NH_Icon.png, Illuminated Snowflakes,9xBlue Ornament|3xGold Nugget, Balloons (Festive Season),Yes,Housewares,3150
0,https://dodo.ac/np/images/thumb/a/a3/Sleigh_NH_Icon.png/30px-Sleigh_NH_Icon.png, Sleigh,8xWood, Cranky villager,Yes,Housewares,960
0,https://dodo.ac/np/images/thumb/d/d6/Firewood_NH_Icon.png/30px-Firewood_NH_Icon.png, Firewood,8xWood, Jock villager,No,Miscellaneous,960
0,https://dodo.ac/np/images/thumb/6/60/Wooden-Block_Toy_NH_Icon.png/30px-Wooden-Block_Toy_NH_Icon.png, Wooden-Block Toy,3xSoftwood,DIY for Beginners Pack (Nook's Cranny),Yes,Miscellaneous,360
0,https://dodo.ac/np/images/thumb/2/29/Wooden_Table_Mirror_NH_Icon.png/30px-Wooden_Table_Mirror_NH_Icon.png, Wooden Table Mirror,3xWood|1xIron Nugget, Sisterly villager,Yes,Miscellaneous,1110
0,https://dodo.ac/np/images/thumb/8/8e/Wooden_Toolbox_NH_Icon.png/30px-Wooden_Toolbox_NH_Icon.png, Wooden Toolbox,4xSoftwood|2xIron Nugget, Normal villager,Yes,Miscellaneous,1960
0,https://dodo.ac/np/images/thumb/1/13/Ringtoss_NH_Icon.png/30px-Ringtoss_NH_Icon.png, Ringtoss,2xWood|2xSoftwood,Test Your DIY Skills Pack (Nook's Cranny),Yes,Miscellaneous,480
0,https://dodo.ac/np/images/thumb/1/16/Matryoshka_NH_Icon.png/30px-Matryoshka_NH_Icon.png, Matryoshka,5xSoftwood, Lazy villager,Yes,Miscellaneous,600
0,https://dodo.ac/np/images/thumb/5/59/Wooden_Fish_NH_Icon.png/30px-Wooden_Fish_NH_Icon.png, Wooden Fish,3xWood,Wildest Dreams DIY Pack (Nook's Cranny),Yes,Miscellaneous,360
0,https://dodo.ac/np/images/thumb/8/8b/Old-Fashioned_Washtub_NH_Icon.png/30px-Old-Fashioned_Washtub_NH_Icon.png, Old-Fashioned Washtub,3xSoftwood,DIY for Beginners Pack (Nook's Cranny),No,Miscellaneous,360
0,https://dodo.ac/np/images/thumb/c/cf/Decoy_Duck_NH_Icon.png/30px-Decoy_Duck_NH_Icon.png, Decoy Duck,4xSoftwood, Smug villager,Yes,Miscellaneous,480
0,https://dodo.ac/np/images/thumb/9/9c/Recycled-Can_Thumb_Piano_NH_Icon.png/30px-Recycled-Can_Thumb_Piano_NH_Icon.png, Recycled-Can Thumb Piano,1xEmpty Can|1xWood|1xIron Nugget,Fishing up an Empty Can,Yes,Miscellaneous,890
0,https://dodo.ac/np/images/thumb/f/fc/Trash_Bags_NH_Icon.png/30px-Trash_Bags_NH_Icon.png, Trash Bags,1xEmpty Can|1xBoot|1xOld Tire,Fishing up 3 Trash items,Yes,Miscellaneous,60
0,https://dodo.ac/np/images/thumb/2/26/Modeling_Clay_NH_Icon.png/30px-Modeling_Clay_NH_Icon.png, Modeling Clay,2xClay, Cranky villager,Yes,Miscellaneous,400
0,https://dodo.ac/np/images/thumb/1/11/Kettlebell_NH_Icon.png/30px-Kettlebell_NH_Icon.png, Kettlebell,5xIron Nugget, Jock villager,Yes,Miscellaneous,3750
0,https://dodo.ac/np/images/thumb/7/74/Document_Stack_NH_Icon.png/30px-Document_Stack_NH_Icon.png, Document Stack,, Nook's Cranny| Smug villager,Yes,Miscellaneous,400
0,https://dodo.ac/np/images/thumb/8/8f/Magazine_Rack_NH_Icon.png/30px-Magazine_Rack_NH_Icon.png, Magazine Rack,3xMagazine|4xWood, Peppy villager,Yes,Miscellaneous,690
0,https://dodo.ac/np/images/thumb/a/a8/Stacked_Magazines_NH_Icon.png/30px-Stacked_Magazines_NH_Icon.png, Stacked Magazines,6xMagazine, Peppy villager,Yes,Miscellaneous,630
0,https://dodo.ac/np/images/thumb/0/0b/Stack_Of_Books_NH_Icon.png/30px-Stack_Of_Books_NH_Icon.png, Stack of Books,5xBook, Lazy villager,Yes,Miscellaneous,725
0,https://dodo.ac/np/images/thumb/7/74/Ukelele_NH_Icon.png/30px-Ukelele_NH_Icon.png, Ukulele,5xHardwood, Smug villager,Yes,Miscellaneous,600
0,https://dodo.ac/np/images/thumb/2/25/Aroma_Pot_NH_Icon.png/30px-Aroma_Pot_NH_Icon.png, Aroma Pot,3xClay, Snooty villager,Yes,Miscellaneous,600
0,https://dodo.ac/np/images/thumb/2/29/Classic_Pitcher_NH_Icon.png/30px-Classic_Pitcher_NH_Icon.png, Classic Pitcher,4xClay, Tom Nook (villager home development)| Snooty villager,Yes,Miscellaneous,800
0,https://dodo.ac/np/images/thumb/f/fc/Pot_NH_Icon.png/30px-Pot_NH_Icon.png, Pot,5xClay, Tom Nook (villager home development)| Cranky villager,Yes,Miscellaneous,1000
0,https://dodo.ac/np/images/thumb/6/64/Unglazed_Dish_Set_NH_Icon.png/30px-Unglazed_Dish_Set_NH_Icon.png, Unglazed Dish Set,3xClay, Snooty villager,Yes,Miscellaneous,600
0,https://dodo.ac/np/images/thumb/1/14/Frying_Pan_NH_Icon.png/30px-Frying_Pan_NH_Icon.png, Frying Pan,2xIron Nugget,DIY for Beginners Pack (Nook's Cranny),Yes,Miscellaneous,1500
0,https://dodo.ac/np/images/thumb/9/92/Cutting_Board_NH_Icon.png/30px-Cutting_Board_NH_Icon.png, Cutting Board,2xHardwood|1xIron Nugget, Normal villager,Yes,Miscellaneous,990
0,https://dodo.ac/np/images/thumb/c/c9/Infused-Water_Dispenser_NH_Icon.png/30px-Infused-Water_Dispenser_NH_Icon.png, Infused-Water Dispenser,2xApple|2xCherry|2xOrange|2xPeach|2xCoconut, Cranky villager,No,Miscellaneous,3000
0,https://dodo.ac/np/images/thumb/d/d8/Gold_Bars_NH_Icon.png/30px-Gold_Bars_NH_Icon.png, Gold Bars,3xGold Nugget, Snooty villager,No,Miscellaneous,30000
0,https://dodo.ac/np/images/thumb/d/d6/Golden_Arowana_Model_NH_Icon.png/30px-Golden_Arowana_Model_NH_Icon.png, Golden Arowana Model,3xGold Nugget, Lazy villager,No,Miscellaneous,30000
0,https://dodo.ac/np/images/thumb/7/70/Golden_Dung_Beetle_NH_Icon.png/30px-Golden_Dung_Beetle_NH_Icon.png, Golden Dung Beetle,3xGold Nugget, Lazy villager,No,Miscellaneous,30000
0,https://dodo.ac/np/images/thumb/3/3f/Golden_Candlestick_NH_Icon.png/30px-Golden_Candlestick_NH_Icon.png, Golden Candlestick,2xGold Nugget, Smug villager,No,Miscellaneous,20000
0,https://dodo.ac/np/images/thumb/f/f9/Golden_Dishes_NH_Icon.png/30px-Golden_Dishes_NH_Icon.png, Golden Dishes,1xGold Nugget, Snooty villager,No,Miscellaneous,10000
0,https://dodo.ac/np/images/thumb/d/dd/Lucky_Gold_Cat_NH_Icon.png/30px-Lucky_Gold_Cat_NH_Icon.png, Lucky Gold Cat,2xGold Nugget|, Snooty villager,No,Miscellaneous,21675
0,https://dodo.ac/np/images/thumb/5/5a/Libra_Scale_NH_Icon.png/30px-Libra_Scale_NH_Icon.png, Libra Scale,3xStar Fragment|2xLibra Fragment|2xGold Nugget, Celeste,No,Miscellaneous,21750
0,https://dodo.ac/np/images/thumb/e/ec/Scorpio_Lamp_NH_Icon.png/30px-Scorpio_Lamp_NH_Icon.png, Scorpio Lamp,3xStar Fragment|2xScorpio Fragment||5xStone, Celeste,No,Miscellaneous,22125
0,https://dodo.ac/np/images/thumb/a/a2/Nova_Light_NH_Icon.png/30px-Nova_Light_NH_Icon.png, Nova Light,5xStar Fragment, Celeste,Yes,Miscellaneous,2500
0,https://dodo.ac/np/images/thumb/3/39/Star_Clock_NH_Icon.png/30px-Star_Clock_NH_Icon.png, Star Clock,3xStar Fragment|1xIron Nugget, Celeste,Yes,Miscellaneous,2250
0,https://dodo.ac/np/images/thumb/8/8d/Succulent_Plant_NH_Icon.png/30px-Succulent_Plant_NH_Icon.png, Succulent Plant,10xClump of Weeds|1xEmpty Can,Fishing up an Empty Can,No,Miscellaneous,220
0,https://dodo.ac/np/images/thumb/4/45/Terrarium_NH_Icon.png/30px-Terrarium_NH_Icon.png, Terrarium,12xClump of Weeds|, Normal villager,Yes,Miscellaneous,1740
0,https://dodo.ac/np/images/thumb/d/d4/Cherry_Speakers_NH_Icon.png/30px-Cherry_Speakers_NH_Icon.png, Cherry Speakers,10xCherry|2xIron Nugget, Peppy villager,Yes,Miscellaneous,3500
0,https://dodo.ac/np/images/thumb/f/f5/Coconut_Juice_NH_Icon.png/30px-Coconut_Juice_NH_Icon.png, Coconut Juice,1xCoconut, Snooty villager,No,Miscellaneous,500
0,https://dodo.ac/np/images/thumb/9/92/Fruit_Basket_NH_Icon.png/30px-Fruit_Basket_NH_Icon.png, Fruit Basket,2xApple|1xPear|3xCherry|3xOrange|1xPeach, Cranky villager,No,Miscellaneous,1000
0,https://dodo.ac/np/images/thumb/1/12/Peach_Surprise_Box_NH_Icon.png/30px-Peach_Surprise_Box_NH_Icon.png, Peach Surprise Box,10xPeach|4xSoftwood, Normal villager,Yes,Miscellaneous,2480
0,https://dodo.ac/np/images/thumb/0/00/Bamboo_Candleholder_NH_Icon.png/30px-Bamboo_Candleholder_NH_Icon.png, Bamboo Candleholder,3xBamboo Piece|2xClay, Snooty villager,Yes,Miscellaneous,880
0,https://dodo.ac/np/images/thumb/4/4f/Bamboo_Drum_NH_Icon.png/30px-Bamboo_Drum_NH_Icon.png, Bamboo Drum,3xBamboo Piece|2xSoftwood, Jock villager,Yes,Miscellaneous,720
0,https://dodo.ac/np/images/thumb/c/c7/Bamboo_Lunch_Box_NH_Icon.png/30px-Bamboo_Lunch_Box_NH_Icon.png, Bamboo Lunch Box,4xBamboo Piece, Snooty villager,Yes,Miscellaneous,640
0,https://dodo.ac/np/images/thumb/5/5a/Bamboo_Sphere_NH_Icon.png/30px-Bamboo_Sphere_NH_Icon.png, Bamboo Sphere,3xBamboo Piece, Normal villager,Yes,Miscellaneous,480
0,https://dodo.ac/np/images/thumb/f/fc/Bamboo-Shoot_Lamp_NH_Icon.png/30px-Bamboo-Shoot_Lamp_NH_Icon.png, Bamboo-Shoot Lamp,4xYoung Spring Bamboo|5xBamboo|4xClay, Balloons (Spring),No,Miscellaneous,4900
0,https://dodo.ac/np/images/thumb/7/73/Steamer-Basket_Set_NH_Icon.png/30px-Steamer-Basket_Set_NH_Icon.png, Steamer-Basket Set,6xYoung Spring Bamboo, Balloons (Spring),No,Miscellaneous,2400
0,https://dodo.ac/np/images/thumb/b/bf/Cherry-Blossom_Bonsai_NH_Icon.png/30px-Cherry-Blossom_Bonsai_NH_Icon.png, Cherry-Blossom Bonsai,6xCherry-Blossom Petal|2xHardwood|3xClump of Weeds|3xClay, Balloons (Cherry Blossom Festival),No,Miscellaneous,3300
0,https://dodo.ac/np/images/thumb/1/1d/Shell_Speaker_NH_Icon.png/30px-Shell_Speaker_NH_Icon.png, Shell Speaker,3xConch|2xIron Nugget, Sisterly villager,Yes,Miscellaneous,220
0,https://dodo.ac/np/images/thumb/4/4a/Shell_Lamp_NH_Icon.png/30px-Shell_Lamp_NH_Icon.png, Shell Lamp,2xGiant Clam|3xClay, Sisterly villager,Yes,Miscellaneous,4200
0,https://dodo.ac/np/images/thumb/1/13/Hyacinth_Lamp_NH_Icon.png/30px-Hyacinth_Lamp_NH_Icon.png, Hyacinth Lamp,5xPurple Hyacinth|3xClay, Sisterly villager,Yes,Miscellaneous,3000
0,https://dodo.ac/np/images/thumb/d/d0/Windflower_Fan_NH_Icon.png/30px-Windflower_Fan_NH_Icon.png, Windflower Fan,3xRed Windflower|2xIron Nugget, Lazy villager,Yes,Miscellaneous,1740
0,https://dodo.ac/np/images/thumb/9/98/Bunny_Day_Lamp_NH_Icon.png/30px-Bunny_Day_Lamp_NH_Icon.png, Bunny Day Lamp,4xWood Egg, Balloons ((Bunny Day)) Egg Message Bottle,No,Miscellaneous,1600
0,https://dodo.ac/np/images/thumb/6/66/Wobbling_Zipper_Toy_NH_Icon.png/30px-Wobbling_Zipper_Toy_NH_Icon.png, Wobbling Zipper Toy,4xEarth Egg|4xStone Egg|4xLeaf Egg|4xWood Egg|4xSky Egg|4xWater Egg, Zipper (after crafting all Bunny Day recipes),No,Miscellaneous,9600
0,https://dodo.ac/np/images/thumb/3/33/Pine_Bonsai_Tree_NH_Icon.png/30px-Pine_Bonsai_Tree_NH_Icon.png, Pine Bonsai Tree,8xPinecone|5xClay, Balloons (Autumn),No,Miscellaneous,4200
0,https://dodo.ac/np/images/thumb/a/a1/Traditional_Balancing_Toy_NH_Icon.png/30px-Traditional_Balancing_Toy_NH_Icon.png, Traditional Balancing Toy,4xAcorn|2xHardwood, Balloons (Autumn),No,Miscellaneous,1840
0,https://dodo.ac/np/images/thumb/7/74/Tree%27s_Bounty_Lamp_NH_Icon.png/30px-Tree%27s_Bounty_Lamp_NH_Icon.png, Tree’s Bounty Lamp,6xAcorn|4xClay, Balloons (Autumn),Yes,Miscellaneous,3200
0,https://dodo.ac/np/images/thumb/1/11/Frozen-Treat_Set_NH_Icon.png/30px-Frozen-Treat_Set_NH_Icon.png, Frozen-Treat Set,1xLarge Snowflake|1xSnowflake,Snowboy (Winter),Yes,Miscellaneous,5400
0,https://dodo.ac/np/images/thumb/6/62/Festive_Top_Set_NH_Icon.png/30px-Festive_Top_Set_NH_Icon.png, Festive Top Set,2xGold Ornament|1xHardwood, Balloons (Festive Season),No,Miscellaneous,320
0,https://dodo.ac/np/images/thumb/7/7d/Holiday_Candle_NH_Icon.png/30px-Holiday_Candle_NH_Icon.png, Holiday Candle,5xRed Ornament|5xClump of Weeds, Balloons (Festive Season),Yes,Miscellaneous,600
0,https://dodo.ac/np/images/thumb/1/15/Tabletop_Festive_Tree_NH_Icon.png/30px-Tabletop_Festive_Tree_NH_Icon.png, Tabletop Festive Tree,5xGold Ornament|3xTree Branch|2xClay, Balloons (Festive Season),No,Miscellaneous,930
0,https://dodo.ac/np/images/thumb/c/cf/Bone_Doorplate_NH_Icon.png/30px-Bone_Doorplate_NH_Icon.png, Bone Doorplate,3xSoftwood, Lazy villager,Yes,Wall-Mounted,360
0,https://dodo.ac/np/images/thumb/3/39/Boomerang_NH_Icon.png/30px-Boomerang_NH_Icon.png, Boomerang,3xHardwood, Lazy villager,Yes,Wall-Mounted,360
0,https://dodo.ac/np/images/thumb/e/e5/Paw-Print_Doorplate_NH_Icon.png/30px-Paw-Print_Doorplate_NH_Icon.png, Paw-Print Doorplate,3xWood, Peppy villager,Yes,Wall-Mounted,360
0,https://dodo.ac/np/images/thumb/7/76/Deer_Decoration_NH_Icon.png/30px-Deer_Decoration_NH_Icon.png, Deer Decoration,8xSoftwood, Lazy villager,Yes,Wall-Mounted,960
0,https://dodo.ac/np/images/thumb/b/b2/Log_Wall-Mounted_Clock_NH_Icon.png/30px-Log_Wall-Mounted_Clock_NH_Icon.png, Log Wall-Mounted Clock,2xHardwood|1xIron Nugget, Lazy villager,Yes,Wall-Mounted,990
0,https://dodo.ac/np/images/thumb/8/8a/Timber_Doorplate_NH_Icon.png/30px-Timber_Doorplate_NH_Icon.png, Timber Doorplate,2xWood|1xPink Rose, Snooty villager,Yes,Wall-Mounted,400
0,https://dodo.ac/np/images/thumb/8/84/Tree_Branch_Wreath_NH_Icon.png/30px-Tree_Branch_Wreath_NH_Icon.png, Tree Branch Wreath,10xTree Branch, Sisterly villager,No,Wall-Mounted,100
0,https://dodo.ac/np/images/thumb/2/24/Wooden-Block_Wall_Clock_NH_Icon.png/30px-Wooden-Block_Wall_Clock_NH_Icon.png, Wooden-Block Wall Clock,|2xSoftwood|1xIron Nugget, Peppy villager,Yes,Wall-Mounted,1350
0,https://dodo.ac/np/images/thumb/4/41/Wooden-Plank_Sign_NH_Icon.png/30px-Wooden-Plank_Sign_NH_Icon.png, Wooden-Plank Sign,5xHardwood, Cranky villager,Yes,Wall-Mounted,600
0,https://dodo.ac/np/images/thumb/3/34/Crest_Doorplate_NH_Icon.png/30px-Crest_Doorplate_NH_Icon.png, Crest Doorplate,4xIron Nugget, Smug villager,Yes,Wall-Mounted,3000
0,https://dodo.ac/np/images/thumb/5/55/Iron_Doorplate_NH_Icon.png/30px-Iron_Doorplate_NH_Icon.png, Iron Doorplate,2xIron Nugget, Sisterly villager,Yes,Wall-Mounted,1500
0,https://dodo.ac/np/images/thumb/2/21/Iron_Wall_Lamp_NH_Icon.png/30px-Iron_Wall_Lamp_NH_Icon.png, Iron Wall Lamp,4xIron Nugget|2xClay,Wildest Dreams DIY Pack (Nook's Cranny),Yes,Wall-Mounted,3400
0,https://dodo.ac/np/images/thumb/2/2a/Iron_Wall_Rack_NH_Icon.png/30px-Iron_Wall_Rack_NH_Icon.png, Iron Wall Rack,3xIron Nugget|1xClay, Smug villager,Yes,Wall-Mounted,2450
0,https://dodo.ac/np/images/thumb/d/d4/Ironwood_Clock_NH_Icon.png/30px-Ironwood_Clock_NH_Icon.png, Ironwood Clock,2xWood|2xIron Nugget, Smug villager,Yes,Wall-Mounted,1740
0,https://dodo.ac/np/images/thumb/1/10/Key_Holder_NH_Icon.png/30px-Key_Holder_NH_Icon.png, Key Holder,3xWood|1xIron Nugget, Sisterly villager,Yes,Wall-Mounted,1110
0,https://dodo.ac/np/images/thumb/c/cb/Hanging_Terrarium_NH_Icon.png/30px-Hanging_Terrarium_NH_Icon.png, Hanging Terrarium,12xClump of Weeds|4xIron Nugget, Peppy villager,Yes,Wall-Mounted,3240
0,https://dodo.ac/np/images/thumb/7/7f/Potted_Ivy_NH_Icon.png/30px-Potted_Ivy_NH_Icon.png, Potted Ivy,5xClump of Weeds|5xClay,Test Your DIY Skills Pack (Nook's Cranny),Yes,Wall-Mounted,1100
0,https://dodo.ac/np/images/thumb/4/42/Cherry_Lamp_NH_Icon.png/30px-Cherry_Lamp_NH_Icon.png, Cherry Lamp,8xCherry|2xClay, Peppy villager,Yes,Wall-Mounted,2400
0,https://dodo.ac/np/images/thumb/e/ee/Coconut_Wall_Planter_NH_Icon.png/30px-Coconut_Wall_Planter_NH_Icon.png, Coconut Wall Planter,1xCoconut|5xClump of Weeds, Snooty villager,No,Wall-Mounted,600
0,https://dodo.ac/np/images/thumb/6/6c/Orange_Wall-Mounted_Clock_NH_Icon.png/30px-Orange_Wall-Mounted_Clock_NH_Icon.png, Orange Wall-Mounted Clock,10xOrange|2xWood, Lazy villager,Yes,Wall-Mounted,2240
0,https://dodo.ac/np/images/thumb/2/29/Fruit_Wreath_NH_Icon.png/30px-Fruit_Wreath_NH_Icon.png, Fruit Wreath,2xApple|1xPear|3xCherry|3xOrange|1xPeach, Cranky villager,No,Wall-Mounted,2000
0,https://dodo.ac/np/images/thumb/d/d2/Golden_Gears_NH_Icon.png/30px-Golden_Gears_NH_Icon.png, Golden Gears,1xGold Nugget|3xIron Nugget, Smug villager,No,Wall-Mounted,11125
0,https://dodo.ac/np/images/thumb/a/ad/Fossil_Doorplate_NH_Icon.png/30px-Fossil_Doorplate_NH_Icon.png, Fossil Doorplate,1xFossil|2xStone, Jock villager,Yes,Wall-Mounted,500
0,https://dodo.ac/np/images/thumb/0/0d/Leo_Sculpture_NH_Icon.png/30px-Leo_Sculpture_NH_Icon.png, Leo Sculpture,3xStar Fragment|2xLeo Fragment|2xGold Nugget|3xStone, Celeste,No,Wall-Mounted,21975
0,https://dodo.ac/np/images/thumb/4/40/Sagittarius_Arrow_NH_Icon.png/30px-Sagittarius_Arrow_NH_Icon.png, Sagittarius Arrow,3xStar Fragment|2xSagittarius Fragment|2xGold Nugget, Celeste,No,Wall-Mounted,21750
0,https://dodo.ac/np/images/thumb/1/16/Starry_Garland_NH_Icon.png/30px-Starry_Garland_NH_Icon.png, Starry Garland,10xStar Fragment, Celeste,Yes,Wall-Mounted,5000
0,https://dodo.ac/np/images/thumb/6/6f/Cosmos_Wreath_NH_Icon.png/30px-Cosmos_Wreath_NH_Icon.png, Cosmos Wreath,3xYellow Cosmos|3xWhite Cosmos|3xRed Cosmos,All villagers,No,Wall-Mounted,720
0,https://dodo.ac/np/images/thumb/c/cf/Chic_Cosmos_Wreath_NH_Icon.png/30px-Chic_Cosmos_Wreath_NH_Icon.png, Chic Cosmos Wreath,10xBlack Cosmos,All villagers,No,Wall-Mounted,4800
0,https://dodo.ac/np/images/thumb/5/5f/Pretty_Cosmos_Wreath_NH_Icon.png/30px-Pretty_Cosmos_Wreath_NH_Icon.png, Pretty Cosmos Wreath,3xOrange Cosmos|3xPink Cosmos|3xRed Cosmos,All villagers,No,Wall-Mounted,1200
0,https://dodo.ac/np/images/thumb/b/bc/Hyacinth_Wreath_NH_Icon.png/30px-Hyacinth_Wreath_NH_Icon.png, Hyacinth Wreath,3xWhite Hyacinth|3xRed Hyacinth|3xYellow Hyacinth,All villagers,No,Wall-Mounted,720
0,https://dodo.ac/np/images/thumb/e/e5/Purple_Hyacinth_Wreath_NH_Icon.png/30px-Purple_Hyacinth_Wreath_NH_Icon.png, Purple Hyacinth Wreath,10xPurple Hyacinth,All villagers,No,Wall-Mounted,4800
0,https://dodo.ac/np/images/thumb/a/a8/Cool_Hyacinth_Wreath_NH_Icon.png/30px-Cool_Hyacinth_Wreath_NH_Icon.png, Cool Hyacinth Wreath,3xOrange Hyacinth|3xBlue Hyacinth|3xPink Hyacinth,All villagers,No,Wall-Mounted,1440
0,https://dodo.ac/np/images/thumb/0/01/Lily_Wreath_NH_Icon.png/30px-Lily_Wreath_NH_Icon.png, Lily Wreath,3xWhite Lily|3xRed Lilly|3xYellow Lily,All villagers,No,Wall-Mounted,720
0,https://dodo.ac/np/images/thumb/3/30/Dark_Lily_Wreath_NH_Icon.png/30px-Dark_Lily_Wreath_NH_Icon.png, Dark Lily Wreath,10xBlack Lily,All villagers,No,Wall-Mounted,1600
0,https://dodo.ac/np/images/thumb/9/9b/Fancy_Lily_Wreath_NH_Icon.png/30px-Fancy_Lily_Wreath_NH_Icon.png, Fancy Lily Wreath,3xOrange Lily|3xPink Lily|3xYellow Lily,All villagers,No,Wall-Mounted,1200
0,https://dodo.ac/np/images/thumb/4/45/Mum_Wreath_NH_Icon.png/30px-Mum_Wreath_NH_Icon.png, Mum Wreath,3xWhite Mum|3xYellow Mum|3xRed Mum,All villagers,No,Wall-Mounted,720
0,https://dodo.ac/np/images/thumb/d/d5/Fancy_Mum_Wreath_NH_Icon.png/30px-Fancy_Mum_Wreath_NH_Icon.png, Fancy Mum Wreath,3xPink Mum|3xPurple Mum|3xRed Mum,All villagers,No,Wall-Mounted,1200
0,https://dodo.ac/np/images/thumb/d/df/Natural_Mum_Wreath_NH_Icon.png/30px-Natural_Mum_Wreath_NH_Icon.png, Natural Mum Wreath,10xGreen Mum,All villagers,No,Wall-Mounted,4800
